

Started: 2016-07-11 20:31:03.384774.
Data OK.
Network OK.
287974 parameters
Functions OK.
Training...
Epoch     TL                  TA                  VL                  VA                  Time                
392       0.0470887217298     0.98494             0.0356704224832     0.9905              2.59250307083       
393       0.0468754491396     0.98468             0.035846299585      0.9905              2.59175109863       
394       0.0479372290149     0.98468             0.0357081820257     0.9906              2.5941798687        
395       0.046762043871      0.98502             0.0358292809688     0.9904              2.59294891357       
396       0.0478142476641     0.98462             0.0354417861439     0.9903              2.59245705605       
397       0.0457885475829     0.98508             0.0354563582689     0.9903              2.5930621624        
398       0.0467096021399     0.98494             0.035154609452      0.9904              2.59259104729       
399       0.0461705474742     0.98468             0.0358476676047     0.9908              2.5906419754        
400       0.0449862566963     0.9851              0.0355928385165     0.9906              2.59300899506       
401       0.0474602364004     0.98534             0.03558971819       0.9907              2.59502887726       
402       0.0463294140436     0.98534             0.0354177451227     0.9906              2.59221887589       
403       0.0448212760128     0.98512             0.0353965925053     0.9903              2.59133315086       
404       0.044941419065      0.98574             0.0351514741778     0.9905              2.59231305122       
405       0.0465170435794     0.98518             0.0351056254935     0.9908              2.5947830677        
406       0.043539678175      0.9854              0.0357761996333     0.9908              2.58887600899       
407       0.044848981481      0.9858              0.0352663835511     0.9907              2.59065699577       
408       0.0465373546816     0.98498             0.0357020894065     0.9906              2.59470200539       
409       0.0460752870142     0.98532             0.0351895317435     0.9905              2.59409785271       
410       0.04592977928       0.98504             0.035328370519      0.9904              2.59418177605       
411       0.0459892023727     0.98576             0.0355473343749     0.9907              2.59199380875       
412       0.044598373156      0.98606             0.035590651026      0.9905              2.59424996376       
413       0.0444561043195     0.98572             0.0350737397559     0.9906              2.59453296661       
414       0.0457826044969     0.98538             0.0356535419356     0.9903              2.59764909744       
415       0.0437664774247     0.9859              0.0352421762887     0.9911              2.59669589996       
416       0.0430398614332     0.9861              0.0352890076116     0.9907              2.59526705742       
417       0.0444663946517     0.9854              0.0353432822041     0.9906              2.5929980278        
418       0.0457586293481     0.98542             0.0353164257016     0.9907              2.59547781944       
419       0.045979111325      0.9857              0.0355791934766     0.9903              2.59463500977       
420       0.045097384695      0.98572             0.0352994948626     0.9905              2.59262299538       
421       0.0444829739816     0.9865              0.0352736636065     0.9907              2.59079194069       
422       0.0434901798889     0.98604             0.035408282571      0.9908              2.59451413155       
423       0.0446991696395     0.98602             0.0347392147873     0.9907              2.5954079628        
424       0.0449385606777     0.98532             0.0350823990069     0.9908              2.59504103661       
425       0.0437282197177     0.98592             0.0354639549041     0.9907              2.59514904022       
426       0.0444254107401     0.98548             0.0344825479668     0.9908              2.59360408783       
427       0.0439028344676     0.98584             0.0350557491183     0.9908              2.58991885185       
428       0.0441312905401     0.9861              0.034531076625      0.9908              2.59289312363       
429       0.0426649061218     0.98628             0.0345343374182     0.991               2.59270811081       
430       0.0443812969327     0.98608             0.0344369384227     0.9909              2.59463381767       
431       0.045325735081      0.98552             0.0347817202564     0.9908              2.59643697739       
432       0.044720729664      0.98604             0.0345127029344     0.9907              2.59158492088       
433       0.0444766413048     0.98568             0.034652771824      0.9907              2.58967614174       
434       0.0433887858875     0.9857              0.0349355094135     0.9909              2.59300804138       
435       0.0431972595677     0.98636             0.0351075503044     0.9909              2.5914349556        
436       0.0411799446866     0.98672             0.0347972046118     0.991               2.57885909081       
437       0.0430439011101     0.98652             0.0350756241009     0.9906              2.57516503334       
438       0.0452947788872     0.9852              0.0348410915583     0.9907              2.57663202286       
439       0.0436944716983     0.98564             0.034738352662      0.9909              2.58047699928       
440       0.0438859035447     0.98602             0.0347119146027     0.9906              2.57503294945       
441       0.0434991074726     0.98654             0.034445917164      0.9911              2.57592988014       
442       0.0425080987997     0.98646             0.0346283306368     0.9909              2.5738260746        
443       0.0447702839971     0.98568             0.0342777934857     0.991               2.57862401009       
444       0.0421999636292     0.98598             0.0344246574212     0.9907              2.57537007332       
445       0.0434701179154     0.98558             0.0349002462113     0.9908              2.57519698143       
446       0.0442352419905     0.9863              0.0346160432324     0.9906              2.57368516922       
447       0.0416226343624     0.98638             0.034757115785      0.9909              2.57501196861       
448       0.0423971508443     0.98674             0.0346210378921     0.9907              2.57383298874       
449       0.0419029844832     0.98702             0.0346513515804     0.9907              2.57407712936       
450       0.0416506394744     0.98694             0.0344554164913     0.9908              2.5728969574        
451       0.0437523358874     0.9856              0.0344186719973     0.9908              2.57383680344       
452       0.0423601843417     0.9865              0.0348244312219     0.9906              2.57488203049       
453       0.0431403146312     0.9863              0.0347484894563     0.991               2.57362103462       
454       0.043862713743      0.98562             0.0343616591766     0.991               2.57439804077       
455       0.0415744468663     0.98608             0.0345117329038     0.9909              2.57538414001       
456       0.0424545468949     0.98672             0.0341944859363     0.991               2.57395815849       
457       0.0432113548368     0.98634             0.0341053514741     0.9912              2.57444095612       
458       0.041572007481      0.9867              0.0343700437574     0.9907              2.57597303391       
459       0.0429633676354     0.9869              0.0341866136296     0.991               2.58037209511       
460       0.0408270571753     0.98688             0.0342404208612     0.9909              2.58000397682       
461       0.0426663373038     0.9859              0.0342266806401     0.9911              2.57702898979       
462       0.0424484139308     0.986               0.0339864052832     0.9912              2.57728505135       
463       0.0426786203869     0.9865              0.0335889666807     0.9908              2.57532119751       
464       0.0413984768465     0.98658             0.0342431428377     0.9911              2.57539486885       
465       0.0419034729246     0.9867              0.034040980693      0.9909              2.57853198051       
466       0.042652285276      0.98648             0.0337740749121     0.991               2.57696294785       
467       0.0427765568253     0.98652             0.0341559803113     0.9911              2.57879304886       
468       0.0427974704653     0.98614             0.0336673088837     0.991               2.57713794708       
469       0.0429207511805     0.9865              0.0341184343444     0.9908              2.57628107071       
470       0.0408584260382     0.98716             0.0340913648251     0.9909              2.57396006584       
471       0.0415348546393     0.98688             0.0339117238298     0.9911              2.57158303261       
472       0.0425487900805     0.98596             0.0336179791484     0.9908              2.57473301888       
473       0.0423490640521     0.9861              0.0338104370516     0.9908              2.57640814781       
474       0.0399878422916     0.9871              0.0339075991884     0.9909              2.57313394547       
475       0.0415865898132     0.98684             0.0338036518544     0.9909              2.57805800438       
476       0.0399584491085     0.98716             0.0336603001924     0.9908              2.57785201073       
477       0.0416949413996     0.98712             0.0333849590737     0.991               2.57389998436       
478       0.0407405990083     0.987               0.0335693086497     0.9907              2.57523012161       
479       0.0414512394927     0.98648             0.0341007940471     0.9908              2.59139609337       
480       0.0405996836443     0.98744             0.033873582026      0.9911              2.59407305717       
481       0.0421964788437     0.98678             0.0336662567221     0.9908              2.5912899971        
482       0.0416069384106     0.98654             0.0337624445092     0.9909              2.59892606735       
483       0.04009282168       0.98704             0.0333162397612     0.991               2.59569311142       
484       0.040912285652      0.98706             0.033608580986      0.991               2.59263682365       
485       0.0401303700171     0.98664             0.0340655379696     0.9912              2.59483909607       
486       0.0418896862399     0.98614             0.0334697029553     0.9914              2.59451007843       
487       0.0404665418807     0.9869              0.0339533905266     0.9911              2.59273290634       
488       0.040705696661      0.98664             0.0339813883882     0.991               2.59149003029       
489       0.0405624609347     0.98722             0.0339538273402     0.9912              2.59192490578       
490       0.0417957805656     0.98654             0.0338264234364     0.991               2.59187602997       
491       0.0402531800698     0.98674             0.0336000770796     0.9909              2.59269595146       
492       0.0401474140398     0.98686             0.0335361053701     0.9911              2.59370398521       
493       0.039825356435      0.98742             0.0334925094619     0.9914              2.5893509388        
494       0.0399038179033     0.98746             0.0337536115665     0.9913              2.59376597404       
495       0.0400050744973     0.98734             0.0339513875078     0.991               2.59672093391       
496       0.0409753989428     0.98676             0.033165884763      0.9912              2.59417915344       
497       0.0405742260069     0.98718             0.0335887798807     0.9909              2.5921599865        
498       0.039631148167      0.98716             0.0335069836117     0.9912              2.59341192245       
499       0.040228413064      0.9871              0.0335188590456     0.9911              2.59276080132       
500       0.0392409130372     0.9871              0.03339693374       0.9913              2.59198617935       
Finished training.
Saved training info.
Accuracy on test data: 9936 / 10000
Saved weights.
Completed: 2016-07-11 20:52:41.328479.
